source_image,output_image,sha256,max_conf,predicted_class_id,predicted_class_name,prediction_count
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\construction-3-_mp4-23_jpg.rf.49022f7331d5dd291b3c17e25091e055.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_edc4f244e7c754aa.jpg,edc4f244e7c754aade2e5024d743863ad3658d0909f31d837c6540a6a539270f,0.49268168210983276,16,保健品,7
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\valid\images\construction-2-_mp4-149_jpg.rf.4063ac8c7b8f35277d8bb6a139c757a3.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_185cf65205a8f25e.jpg,185cf65205a8f25e632bb1e9b87bfd45d9d2149987c8d7bcccf1aef920d10c6a,0.4908188283443451,16,保健品,11
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\test\images\youtube-738_jpg.rf.c0904dbc97a5d4bd3d8eeffb1879270b.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_bf6affa88bb7a03f.jpg,bf6affa88bb7a03fc8ef08a75260edaf3436829cb23daf5f75d2f4578f5e5c8d,0.48950156569480896,16,保健品,5
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\test\images\youtube-114_jpg.rf.eb3011bd70cacf2dc16e547a76bf46af.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_894fe855eba9db27.jpg,894fe855eba9db27f15027dda3b8c1a70c7785ae7126812a6da425873b8ff9d7,0.4869696795940399,16,保健品,22
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\valid\images\youtube-619_jpg.rf.acaa28bf8879aa2ebc6330470d4eef72.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_8454e301bbc47ad8.jpg,8454e301bbc47ad87a0c7eb334987037094b23e91a2e1aaf9c178cae8be339ee,0.48647841811180115,16,保健品,13
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\valid\images\construction-1-_mp4-147_jpg.rf.6593d553fd4c445c810aedcc8f9bf5b0.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_4bc53762fdc6392b.jpg,4bc53762fdc6392b4f15bc689bdae6cab8f9951b69aeb41826cb088761f9b701,0.48521509766578674,16,保健品,18
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\bowling_0014_jpg.rf.a30c506fadbacc30464e96c898256a20.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_d50ce54c0f9c3561.jpg,d50ce54c0f9c356111d131725174eabfe98e60050dbe675c3942376cadc039a5,0.48372936248779297,17,其他,12
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\valid\images\youtube-617_jpg.rf.0f5ea7ba0ae177b6428e831987a50f8b.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_11ad451161a4b721.jpg,11ad451161a4b72157083b8955334192ce146a0127ad714f16c3dc295a675014,0.48350968956947327,16,保健品,13
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\valid\images\ppe_0665_jpg.rf.bdb0b1fa08f8079e7baaea6ffcd9388c.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_692cc1463b076a12.jpg,692cc1463b076a12ae4d245ea8b9f868d5ce53b373cd92a05d82ac8ad0ab8052,0.4820418655872345,16,保健品,16
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\test\images\construction-192-_jpg.rf.71d09a9d5a1b4ff3e266176c4ecba2af.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_bead8f2ec3922131.jpg,bead8f2ec3922131abc4f4a94a0e9d6d713bacc1be0118dfe3f7745f03ce1d26,0.47961196303367615,16,保健品,7
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-499_jpg.rf.a1acdd4b7838934d7ee07a59497200bc.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_f3cd2d85076e5411.jpg,f3cd2d85076e5411424cb4a9c5abb1fa7771ade57bb9d639f409541b1d6ed3a2,0.4779753088951111,16,保健品,14
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-362_jpg.rf.8d8a94a15e37ae8c0eb132c026a8d3c1.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_7e1bd7dc1e7382ab.jpg,7e1bd7dc1e7382ab07efc8afb2bd0006b08875aa8d2d3d722e541720ee9ba6a9,0.4774700403213501,16,保健品,5
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-618_jpg.rf.5f31ec175483e893ef20d42a70a54dd1.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_88fc609c7c9a9f8b.jpg,88fc609c7c9a9f8b486e98430a48c970d880c43623f24e6473fb667d755d6d0b,0.47641149163246155,16,保健品,12
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-234_jpg.rf.768d1148c5ee34a4c9ac93988b4e47c4.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_c6010bc7c12d1644.jpg,c6010bc7c12d1644b9abc78338582e7584b4f3034d8826ba34704d288c6906d2,0.470569908618927,16,保健品,11
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\YouTube-FreeStockFootage_Child-playing-with-parents-JoyLaughterHD-RQ_qqCZOkZk-720p_mp4-42_jpg.rf.f3c77e0965d061c15c042b99414c01c2.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_13947fbf1adf34bf.jpg,13947fbf1adf34bfe9f71fbb0de20a2567a6f1b788f79f4e7d853486f911454f,0.4701416790485382,4,退烧药,7
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-622_jpg.rf.080c690cd74ccfc8a141f22bde3a70b4.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_e93db0ef22f05868.jpg,e93db0ef22f0586830f355ba91937104bda8200def958f7443fb0975edf67b08,0.46959424018859863,16,保健品,12
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\598_jpg.rf.38e96162415bc131608183c7dd17e4f3.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_55d88d9c027ebbca.jpg,55d88d9c027ebbcabd28858a791613857a6554aead555d0f4acc6f395dbcd0c6,0.4690435826778412,17,其他,16
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\image_833_jpg.rf.0b8521c1370b58da289abcc100c091d8.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_c92009d5bf476481.jpg,c92009d5bf47648146e079670f1c520d1aa2ac6dc464bb5e74d117772255580c,0.46819716691970825,8,抗过敏药,2
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\construction-4-_mp4-27_jpg.rf.6988a89bbf7db9427d9b2c6df73bc724.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_52824991ef72969c.jpg,52824991ef72969cce697fd8fc46aa434a585f7a3bcb815346d5998c0d3e82c8,0.4673081338405609,8,抗过敏药,8
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\Movie-on-10-31-22-at-10_08-AM_mov-14_jpg.rf.11c46585447390f603e63d155de82ce6.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_116dee4e5f78feaf.jpg,116dee4e5f78feaf40dd14b3c19eebb4289d02720085307b2a34942ec105ecbd,0.4665766656398773,16,保健品,16
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\2008_008593_jpg.rf.7621cf0bc32d2266189e501c8d1acf32.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_907dab216d5fe0e3.jpg,907dab216d5fe0e3065cb2b19920661eafb26fbb89c2313b8a450fad667aa8d0,0.46519312262535095,16,保健品,21
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\construction-1050-_jpg.rf.0c82833b8d6cc0505f435195e996d306.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_6a89dba37261f41a.jpg,6a89dba37261f41a5524a9ea5b827241fa6ce3e9e1f139b3e6dcecd92b05e325,0.45928263664245605,16,保健品,6
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\005180_jpg.rf.1527ba2b6c2b201c89ce18a0c465308e.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_f631ea39d1a5d8a3.jpg,f631ea39d1a5d8a31d0ed07139fd58d74f171aa4bba5800ac8ccac4bc0c3aa38,0.4579640030860901,16,保健品,20
C:\Users\王鑫\OneDrive\桌面\ai-vision\软通动力实训-2026-07\软通动力实训-2026-07\ai-training\data\yolo\worksite\images\train\images\youtube-134_jpg.rf.1fa0113d4a32206e1a2de23c52281a9e.jpg,D:\ai-vision-training\datasets\medicine_hardneg\train\images\hardneg_0ee8d91306c2f497.jpg,0ee8d91306c2f497b7a2865e5a87359e5ba9b693d91fef35449daf614657e07c,0.45663440227508545,16,保健品,12
